video_id,title,published_at,channel_title,view_count
RJ6ca6XOZQo,[클린버전] 김금희 - 바램 ❤미스트롯4 2화❤ TV CHOSUN 251225 방송,2025-12-25,미스&미스터트롯,108902
EE0tcbfQ-OI,[스페셜] 고화질로 다시 보는 현역가왕3 1회 노래 모음집,2025-12-25,MBN MUSIC,276865
wWqEqR2bcJE,미친 04년 생들!! 이별을 노래로 만들어 보았습니다 - 김레전드 (원곡:정동하),2025-12-25,하비 Havy,197394
Dkd1gP0cfsU,크리스마스 선물 반응 레전드 랭킹 노래,2025-12-25,랭킹노래,929416
jizj4ohIMrY,"💿 K-POP 여자 아이돌 노래 모음 | 신나는, 걸그룹 | 케이팝 playlist",2025-12-25,JINSEE,144242
GEdwxqV9bpI,"[최신가요 실시간 인기차트] 2025년 12월 25일 4주차, 멜론차트 X, 노래모음 KPOP 플레이리스트 멜론 종합차트",2025-12-24,차트둥이,158659
99xCdciLCqk,최신가요 인기차트 ★ 발라드 ★ (2025년 12월 4차) 최신발라드 노래모음 + KPOP 플레이리스트 | PLAYLIST,2025-12-24,낭스월드 NangsWorld,52883
U-xCbuGZ9lg,유튜브 보다가 한번쯤 들어본 노래 2탄 #유튜브 #노래 #모음,2025-12-24,지식큐브,675266
BbQ8i0WPZcU,이 노래가 떼창까지 나와???,2025-12-24,수마일_soomile,8722964
9jsCiTGU8Zw,"그래 늦지 않았어(2025)-녹색지대(곽창선),아샤트리,이예은 ",2025-12-24,아샤트리 AshaTree,513245
IVvcFpEeKA8,면봉으러!? 이런 거 처음 봅니다 순위 노래,2025-12-24,팩트노래방,948604
iMtZkgOWyHE,이거 다 알면 밈친자 인정👍 2025 밈으로 만든 노래 @redpajamayaco,2025-12-24,옐언니,1208513
wKuMhflvv0M,다비치 &#39;타임캡슐&#39; 노래 이어 부르기?! 난리 난 주변 반응ㅋㅋ,2025-12-24,노래하는배그나,274837
w7RtCjXhpQE,요즘 아가들은 멤버가 2명인줄아는노래 🥺,2025-12-24,뮤부 Myuboo,1259
suHvClU7L0U,명곡과 명창이 만난 화제의 노래 #줄게 #원희 #아일릿,2025-12-24,조현아의 평범한 목요일 밤,2639547
rWtOb9Iu6KY,"𝗣𝗟𝗔𝗬𝗟𝗜𝗦𝗧 새하얀 빛으로 그댈 비춰 줄게요 | 최유리, 잔나비, 하현상, 터치드 •••",2025-12-24,인디인디 In The Indie,24364
7YyF2fR1CZ8,&#39;승빈아 영베리한테 채널 넘겨라&#39; 암살(?) 노래,2025-12-23,왕클세종,4566169
rywJP6puDjw,"잔잔한 겨울 발라드 노래모음 TOP20 ᴘʟᴀʏʟɪsᴛ 브라운아이즈 , 성시경 , 김범수, SG워너비 , 허각💖",2025-12-23,kpop playlist ,70749
Y0ccTqv_2_w,[싱어게인4] 허세를 부려도 될 실력🔥+사랑스러운 위트💖 김재민의 〈썬글라스의 비밀〉♪ | 싱어게인4 11회 | JTBC 251223 방송,2025-12-23,JTBC Music,231522
Yw3gg6JPWOc,[싱어게인4] 또 한번 자신을 뛰어넘는 무대를 선사한✨ slowly의 〈어떤 이의 꿈〉♪ | 싱어게인4 11회 | JTBC 251223 방송,2025-12-23,JTBC Music,217620
bWbo1MAdG2I,리센느 메인보컬의 위엄 🫢 미나미 - 시작의 아이,2025-12-23,케이크(K-ㅋ),1282418
CR_rr1YL0yg,노래방에서 노래 부르는데 갑자기 난입한 원곡자?! 레전드ㄷㄷ,2025-12-23,노래하는배그나,451578
1FMcU-pcZGc,연도별 대표 한국노래 (1988~2025),2025-12-23,메모리마스 MemoryMas,137098
zY8Svce8cTo,❄️ 겨울 플레이리스트 | 추운 겨울에 자꾸 듣게 되는 감성 팝 | Winter Playlist,2025-12-22,SISO Wave,110448
dI9avlXfz8I,노래방 인기차트 ★ 가요 ★ (2025년 12월 3차) 최신 추천곡 노래모음 + KPOP 플레이리스트 | PLAYLIST,2025-12-22,낭스월드 NangsWorld,15751
u7xgJOEVDsk,크리스마스만 다가오면 들리는 노래 #첫눈 🎄❄️🎅🏻,2025-12-22,박다혜dahye,261037
pKbEnrwdzZQ,"𝗣𝗟𝗔𝗬𝗟𝗜𝗦𝗧 나랑 같이 눈사람 만들래?☃ | 10CM, 권진아, 오프롬, 정세진 •••",2025-12-22,인디인디 In The Indie,44127
uLmMum8Dh_4,"☕ 카페에서 듣기 좋은 노래 모음 24집 (중간 광고없음) ❄️겨울에 그냥 틀어놓으면 좋은 잔잔한 감성노래, 카페음악 플레이리스트 | 일할때, 공부할때, 카페에서",2025-12-22,달빛라운지,35509
nvlkju3B_38,"[최신가요 실시간 인기차트] 2025년 12월 22일 3주차, 멜론차트 X, 노래모음 KPOP 플레이리스트 멜론 종합차트",2025-12-21,차트둥이,206474
hI12B-0JjBI,방구끼는 유형 랭킹 노래,2025-12-21,랭킹노래,142030
YWav5yQa4sE,노래 부르는 중 원곡자가 갑자기…? #마크툽 #오늘도빛나는너에게,2025-12-20,박다혜dahye,1010402
u8r0vrRdeBs,정승환 &amp; 카리나 - 잊지 말아요 (아이리스 OST)  l [정승환의 노래방 옆 만화방],2025-12-20,노래방 옆 만화방,562595
n0fGP7hFRNk,2025년 이무진이 만든 노래들 모아보기,2025-12-20,마리모,715788
vOZpCb3RDdk,광기의 바나나 조각 랭킹 노래,2025-12-20,랭킹노래,172208
VMRCOHkbL0U,"[최신가요 실시간 인기차트] 2025년 12월 20일 3주차, 멜론차트 X, 노래모음 KPOP 플레이리스트 멜론 종합차트",2025-12-19,차트둥이,138289
2igtLMHGqdQ,⭐싱어게인4 TOP 10⭐심사위원들의 극찬이 끊이질 않는 ✨최고의 라이브✨ 65호 이오욱 무대 모음｜싱어게인4｜JTBC 251209 방송 외,2025-12-19,JTBC Voyage,169981
9yRTZZire9k,𝐏𝐥𝐚𝐲𝐥𝐢𝐬𝐭 겨울에 듣는 국내 감성힙합 💿 | 느좋 플리,2025-12-19,UYoung Wave,48265
hYo2LLuKtPE,각 잡고 노래 부르는 카리나 미친(p) 가창력,2025-12-18,Coating,440243
5x2x-sx7930,카리나 - 질풍가도 (쾌걸 근육맨 2세 여는 노래) l [정승환의 노래방 옆 만화방],2025-12-18,노래방 옆 만화방,532867
eyxiYbGE38w,𝒑𝒍𝒂𝒚𝒍𝒊𝒔𝒕 :: 곧 다가오는 크리스마스에 듣는 K-캐롤 플레이리스트🎄 #251225,2025-12-18,느좋소,145451
7a5qWaPIvME,"잔잔한 겨울 발라드 노래모음 TOP50 ᴘʟᴀʏʟɪsᴛ 브라운아이즈 , 성시경 , 김범수, SG워너비 , 허각💖",2025-12-16,Korean Ballads Playlist DD,215197
vCV1dKbYjfk,개그우먼이 노래를 부르기 시작하면 생기는 일ㅋㅋ,2025-12-15,한입만,5963490
Iy9AXbx2FGw,들으면 “아 이거!” 하는 외국 노래들 모음 #익숙한 #노래 #모음,2025-12-15,지식큐브,2032669
6yeHr-nYeBU,[Playlist] 영화 속 한 장면이 떠오르는 사랑 노래들| Movie | Love Songs | Classic | Jandifull,2025-12-15,Jandifull,256577
w-pnV4f1GDI,"잔잔한 겨울 발라드 노래모음 TOP30 ᴘʟᴀʏʟɪsᴛ 브라운아이즈 , 성시경 , 김범수, SG워너비 , 허각💖",2025-12-13,Korean Ballads Playlist DD,131004
lU4HMKLSwaU,우디X김상수 형제 - 아버지  [불후의 명곡2 전설을 노래하다/Immortal Songs 2] | KBS 251213 방송,2025-12-13,KBS 레전드 케이팝,150377
-UFXqYRA2bc,[프린세스 캐치! 티니핑 OST Part 2] &#39;프린스핑송 with @NCTWISH Original MV,2025-12-13,티니핑TV,1570553
7mT-YuHwRgA,2025 밈으로 만든 노래,2025-12-13,빨간내복야코,977460
YdQflftpg2E,복면가왕 레전드 &#39;녹턴&#39; 원곡자 등장?! 노래 실력에 난리 난 반응ㄷㄷ,2025-12-12,SOONIGROUP [수니그룹],184375
bK3TYa8Ps6w,[리무진서비스] 5세대가 부르는 그때 그 노래⭐️ 빅뱅의 ＜하루하루＞ | EP.195 선공개 영상 #shorts #리무진서비스 #마틴,2025-12-12,KBS Kpop,677275
40v_N14OYc4,마츠바라 미키 - Stay With Me 🎵&quot;저 가수입니다🎤&quot; by강남 (with. 기안84),2025-12-11,동네친구 강나미 [Kangnami],3506127
kqD63RrMNE8,"이창섭 - 365일 Special Clip (영화 &#39;오늘 밤, 세계에서 이 사랑이 사라진다 해도&#39;)",2025-12-11,TOON STUDIO,648823
IMQ0pQyvhQc,7080 가을 음악다방📼📼7080 노래모음 50대이상이 들으면 정말 좋아할 노래 추천곡 7080노래모음📷잊혀진 사랑/아득히먼곳/어느 60대 노부부 이야기,2025-12-10,JUN FM,156522
FEe4fuapbIY,히로인 (ヒロイン) 한국어로 불러줬더니 반응이,2025-12-10,빡다혜dahye,611657
4jAg5poZvG0,"잔잔한 겨울 발라드 노래모음 TOP20 ᴘʟᴀʏʟɪsᴛ 브라운아이즈 , 성시경 , 김범수, SG워너비 , 허각💖",2025-12-09,kpop playlist ,26074
PYZpXf-AzYU,＂슈퍼 어게인 쓰기 참 잘했다👍＂ 분위기+퍼포먼스+노래 실력 모든 것이 ✨완벽✨한 80호 가수의 &#39;Paradise Lost&#39;｜싱어게인4｜JTBC 251209 방송,2025-12-09,JTBC Voyage,354069
mI9UGE63WyM,[싱어게인4] 심사위원 전원 도파민 폭발↗한 최고의 무대🌟 59호 가수의 〈환생〉♪ | 싱어게인4 9회 | JTBC 251209 방송,2025-12-09,JTBC Music,902929
v0rOB2QiLi8,흔한 연습생의 반전 노래 실력에 놀란 더원 반응ㄷㄷ,2025-12-08,SOONIGROUP [수니그룹],552302
tduvOkmiif4,"𝗣𝗟𝗔𝗬𝗟𝗜𝗦𝗧 이번 겨울은 더 행복하기를 | 검정치마, 백예린, 존박, 잔나비 •••",2025-12-08,인디인디 In The Indie,216972
mZuonjKzZ9g,들으면 눈물 나는 중년 감성 트로트 5곡｜지친 인생에 위로가 되는 노래,2025-12-08,트롯한잔해,302309
ffrW08xZo6c,12월이 되면 떠오르는 7080 노래 🎧 겨울바람 속에서 듣는 감성 발라드 모음,2025-12-07,밤하늘의 발라드,51344
AXDA1iz5c2Q,레전드 가수 &#39;더원&#39; 등장?! 노래 한 소절에 난리 난 반응ㄷㄷ,2025-12-07,SOONIGROUP [수니그룹],686886
tJtegdaoqLA,2025년 ‘여자아이돌’ Best 노래를 골라라!!,2025-12-06,또솔 DDO_SOL,533284
S4Ej-EAV0uI,멜로우TV - 급못타 송 MV✨ │ Feat.썰레임 │ Prod. K4nji,2025-12-06,멜로우TV,502370
fGL-lGuUziA,"[최신가요 실시간 인기차트] 2025년 12월 6일 1주차, 멜론차트 X, 차트둥이 공식채널, 노래모음 KPOP 플레이리스트 종합차트",2025-12-05,차트둥이,159578
M9CkcAtKwi8,발매 3년만에 역주행중인 노래,2025-12-05,레몬쓰,1724655
U03PWx9BeM4,걸리면 엄마한테 등짝 맞는 랭킹 노래,2025-12-05,랭킹노래,2893809
TpJd6g8BTfM,"𝒑𝒍𝒂𝒚𝒍𝒊𝒔𝒕🎧일하는 척, 몰래 듣는 겨울 노래🍠☕따뜻한 겨울 감성 플레이리스트",2025-12-05,lalalomusic,53837
ONCKz28_2_U,[playlist]❄️눈내리는 겨울 숲카페에서 | 잔잔한 감성팝 카페음악 #105 🎶 | 일할때·공부할때 듣는 음악 | Winter lo-fi pop ballad cafemusic,2025-12-05,Lofi Breeze,1020182
mWlR9dw3ZzI,"잔잔한 겨울 발라드 노래모음 TOP20 ᴘʟᴀʏʟɪsᴛ 브라운아이즈 , 성시경 , 김범수, SG워너비 , 허각💖",2025-12-04,kpop playlist ,54481
EEoHah3nu-k,12월이 되면 듣고 싶은 7080 노래 🎧 7080 추억의 노래 25곡 모음 |50대 60대 마음을 울리는 추억의 노래.바람바람바람/귀거래사/그집앞,2025-12-04,JUN FM,278165
H0YU_P85WCs,(비교 영상) 일본 방송에서 성시경과 같은 곡 부른 다른 참가자 영상 공개되자 성시경 처음 들어본 일본인들 현재 난리난 상황,2025-12-04,위대한언니,613993
aDHqJDG-8gc,[Playlist] 청룡열차에 갇힌 사람이 만든 플레이리스트 l  설레는 겨울 감성 노래 모음･｡*,2025-12-04,피버TV - FEVER TV,433521
7ST7UFpdumg,"[태군노래자랑3] 노래, 랩, 춤, 비주얼 다 가진 올라운더 참가자! 은행 다니는 윤미래 - ♬ &#39;경고&#39; ♬ | 매주 수요일 저녁 7시 30분 | 케이스타",2025-12-03,K-STAR 케이스타,377792
Rdo8-3kt_JE,[ 이오몽 - 영물이다 ] Original song,2025-12-03,이오몽,565967
trB43Iues2A,인형뽑기 대참사 랭킹 노래,2025-12-03,랭킹노래,450954
KfTSpC005Xg,그냥 예술 같다는 이 노래 화사 - Good Goodbye 화사(HWASA) - Good Goodbye,2025-12-03,빡다혜dahye,297169
VFJobqmcxLk,[싱어게인4] 상상이 안 가는 선곡(?) 진정성이 돋보이는 37호 가수의 〈너에게〉♪ | 싱어게인4 8회 | JTBC 251202 방송,2025-12-02,JTBC Music,328173
2YW2dqnRNiQ,사실상 아이브 데뷔곡이었다는 이 노래 #ive,2025-12-02,스타한줌,1121974
IUxi1Fb7Qp0,베스트 ost 노래 - 가슴을 울리는 한국 발라드 명곡 30곡❄️겨울에 듣기 좋은 감성 발라드 100곡｜일할 때 듣기 좋은 광고 없는 명곡 모음｜임창정·성시경·김필·양파·백지영 外,2025-12-02,OST Ballad - 가을 발라드,100228
73xztR-dR-A,"[Playlist] 그 시절을 떠올려요 ,,♡ ㅣ  싸이월드 MIXSET ㅣ 플레이리스트 ㅣ 싸이월드 ㅣ 노래모음",2025-11-30,DJ ZIHWA,331812
YfxeAoI9PNU,레전드 &#39;부활&#39; 전 메인 보컬 등장?! 노래 한 소절에 난리 난 반응ㄷㄷ,2025-11-28,노래하는배그나,4989722
0TChuSBwHrY,"잔잔한 겨울 발라드 노래모음 TOP20 ᴘʟᴀʏʟɪsᴛ 브라운아이즈 , 성시경 , 김범수, SG워너비 , 허각💖",2025-11-27,kpop playlist ,173583
T8Dthto-e_I,[#again_playlist] 한국인이 사랑하는 ❄겨울 노래☃ 모음.zip☃ | KBS 방송,2025-11-27,Again 가요톱10 : KBS KPOP Classic,81336
F7sRbuaPJ18,바다의 노래: 벤과 셀키요정의 비밀,2025-11-26,YouTube Movies,0
ZT_2lub5_PQ,마녀의 레시피 실물버전 노래🔮🪄 #마녀챌린지,2025-11-26,해봄,408094
q1GYPm17ryA,＂굉장히 수준 높은 실력🔥＂ 톤+감성+노래 삼박자가 모두 맞아떨어진 단점 없는 무대✨ 25호 가수의 &#39;거리에서&#39;｜싱어게인4｜JTBC 251125 방송,2025-11-25,JTBC Voyage,478150
qZm0ahfmwo8,김범수가 5키 낮춰도 힘들다는 노래의 비밀 공개!,2025-11-25,히든셀럽,2570080
2kCEN0CYBfU,2BIC(투빅) - 요즘 바쁜가봐 [가사 | Lyrics],2025-11-24,슬랴+,409657
s8bluodaXBk,노래로 영화를 찍어도 되나요..?🥹반응 폭발한 Good Goodbye 이별 서사 #HWASA #화사 #GoodGoodbye #굿굿바이 #레코드딜리버리 #Record_Delivery,2025-11-24,1theK Live - 원더케이 라이브,910899
g1_4e7_NtPg,☕ 카페에서 듣기 좋은 노래 모음 크리스마스 앨범 (중간 광고 없음) | 🎄 캐롤 감성 가요 앨범  🎧 겨울에 하루 종일 틀어놓기 좋은 christmassong playlist,2025-11-24,달빛라운지,251410
gIwlLBuJ6VM,𝐏𝐥𝐚𝐲𝐥𝐢𝐬𝐭 릴스에서 들어본 느좋 플리 | 국내 감성힙합 💿,2025-11-23,UYoung Wave,174602
063wNECgG7Y,7080 카페음악모음 ✨ ☕ 중년의 여유를 담은 커피 음악 컬렉션 📺📺그집앞/바람바람바람/잊혀진 사랑/아득히먼곳/어느 60대 노부부 이야기,2025-11-22,JUN FM,511892
vd6BvpP0Q5E,"베스트 ost 노래 - 가슴을 울리는 한국 발라드 명곡 30곡🎧 듣기만 해도 설레는 사랑 발라드 추천 💓 사랑하는 사람과 함께 듣고 싶은 감성 발라드 , 이클립스 - 소나기...",2025-11-21,OST Ballad - 가을 발라드,140504
JfRRPX_7bfI,"바베큐 파티의 탈을 쓴 광란의 야자타임&amp;노래자랑🍖 Ep5. 대망의 마지막편, 한가을밤의 𝑩𝑩𝑸 𝒑𝒂𝒓𝒕𝒚..★",2025-11-21,LionsTV,701811
Mz_6U2sR37o,화사 (HWASA) - Good Goodbye [가사/Lyrics],2025-11-20,웅키,231134
9vvpX0A0dVQ,🎄 Johny Johny Yes Papa - Christmas Song - Learn Colors – Nursery Rhymes &amp; Kids Songs – LooLoo Kids,2025-11-19,LooLoo Kids - Nursery Rhymes and Children's Songs,8976740
3S6iZ-qo3e4,𝐏𝐥𝐚𝐲𝐥𝐢𝐬𝐭 12월의 설렘을 모두 모아온 K 캐롤 100선 | 산타 노동요 | 크리스마스 노래,2025-11-19,조거북,309787
X5WRxhwIslQ,하루 종일 듣기 좋은 노래 🎶일할때 듣기좋은 발라드 추천 광고없는 노래모음🍁 김범수/ 임창정/ 박효신/성시경/ 백지영/ 더원/태연/박명수/에일리/찬열/ 펀치/ 펀치/ 다비치/로꼬,2025-11-18,추억발라드 90~2000,93569
VNpudcBvjqM,김유하(﻿﻿キムユハ) - ﻿﻿﻿Good Bye Bye｜한일톱텐쇼 69회,2025-11-18,MBN MUSIC,1694188
mwl_AEMFvmQ,[싱어게인4] ＂美친 거 같아요＂ 온몸에 소름이 쫙 돋는↗↗ 37호 가수의 〈Skateboard〉♪ | 싱어게인4 6회 | JTBC 251118 방송,2025-11-18,JTBC Music,1414613
7HbMKeu1NFg,이재용 전국노래자랑,2025-11-18,IT루머,1136057
jaqI4PSWiyg,❄️💿 겨울 감성에 딱 맞는 2000년대 발라드 모음 🎶 | SG워너비·다비치·양파의 명곡 여행,2025-11-16,발라드 걸작,57078
LoW7daJBrSI,"잔잔한 겨울 발라드 노래모음 TOP20 ᴘʟᴀʏʟɪsᴛ 브라운아이즈 , 성시경 , 김범수, SG워너비 , 허각💖",2025-11-15,kpop playlist ,329191
yo4wEs2rI5I,어디선가 들어본 일본 노래들 모음 #일본 #노래 #모음,2025-11-15,지식큐브,2183863
-kwV-COCy2c,7080 가을 음악다방-가을에 꼭 들어야 할 감성 플레이리스트!📺📺중년의 여유를 담은 커피 음악 컬렉션,2025-11-14,JUN FM,134659
WIgqvFdENdo,수천명의 목숨을 살린 노래의 반전,2025-11-14,대충봐도 대박,23133131
0JdmEOYTpX8,사랑 노래? 근데 펑크를 곁들인💀| CONFESS YOUR LOVE FUNK - -Prey 한국어 가사 해석,2025-11-13,IKXE,355362
bVm27NeWB0E,대한민국 가창력 탑클래스 조합이라는 &#39;전상근&amp;신예영&#39;의 총 24곡 라이브 폭발💥｜먼키의 발자국👣 EP25. 전상근&amp;신예영,2025-11-13,스튜디오 드리밍 [Dreaming],377881
cGrG93v8jpU,"[최초공개 신곡M/V] 그래 늦지 않았어(2025)-아샤트리,이예은,전건호 (원곡:녹색지대)",2025-11-13,아샤트리 AshaTree,2446215
WbTKmNy31VI,"하루 끝에 듣는 힐링 발라드 🎶 광고 없는 감성 명곡 모음｜백지영, 성시경, 더원, 이승기, 김필, 양파, 임창정",2025-11-13,감성 발라드,410713
eMgFEGogZ_o,"50대이상이 들으면 기분좋아지는 7080노래모음, 베스트 7080노래모음, 광고 없는 7080 좋은노래 모음",2025-11-12,JUN FM,499148
QPtYpEZR_kM,어디선가 들어본 익숙한 노래 모음 #익숙한 #노래 #모음,2025-11-09,지식큐브,2119153
P-KJBoQbf9U,[Playlist] 곧 겨울인데 이 노래들을 안 들어?,2025-11-09,이로하스,597131
6uxIPpuhZRA,𝐏𝐥𝐚𝐲𝐥𝐢𝐬𝐭 삿포로에서 가만히 앉아 듣던 노래🌼 일본느낌 일본감성 𝑱-𝑷𝑶𝑷 플레이리스트🤎,2025-11-08,Omoide Story,155594
BzqYODALqOM,이제부터 결혼행진곡은 이 노래다,2025-11-08,감귤플리 [playlist],4074148
O4Yz5tOl1pI,라디오 추억 7080🍂🍂광고없는 7080 그시절 그노래 그추억🎶50대이상이 들으면 정말 좋아할 노래 추천곡,2025-11-07,Radio Love,108774
dviOIao11WA,을사늑약 3분 요약 노래,2025-11-07,유요,272095
9eTO7IDUk7U,"2000년대 히트곡 모음 🎧 감성 발라드 명곡 BEST 30곡 (T ara, SG워너비, 김동률, 다비치 등, 엠투엠) 🎶 그때 그 노래",2025-11-04,발라드 걸작,74528
K2Fu0UPlRHM,노래 DRAMA의 의미,2025-11-02,케이팝있쥬?,2436270
phCBnW_LSj4,[Official] &#39;이보람 - 당신을 위하여&#39; Special Clip (가로 LIVE Full ver.),2025-11-02,+ 기억 프로젝트,1412627
P6-1TLW-9WQ,[3D 애니메이션] 눈물 젖은 당신의 기도... 결국 기쁨이 됩니다 (한나의 노래) | Hannah&#39;s Prayer,2025-11-02,예술교회,362109
sJ0yPYUnLlE,UPSIDE DOWN (A Hazbin Hotel Song) - Black Gryph0n &amp; Baasik,2025-10-31,Black Gryph0n,21214234
1IwNAM9Zs60,2차 세계대전 요약 노래 (上~下편 통합),2025-10-31,유요,466649
kwzgmmCzwLQ,라디오 추억 7080🍂🍂광고없는 7080 그시절 그노래 그추억🎶50대이상이 들으면 정말 좋아할 노래 추천곡,2025-10-29,Radio Love,205685
Ilwjwj-R4so,"𝐏𝐥𝐚𝐲𝐥𝐢𝐬𝐭 은근 모르는 국내 감성힙합,,🖤 | 120분 느좋 플리",2025-10-29,UYoung Wave,326808
D3GAsjwrfGk,이모지로 노래를 만든다고?,2025-10-29,1분악기,3798019
wMdxG438TCw,＂이 노래의 주인공이야?!＂ 백지영X이해리가 리메이크한 명곡ㄷㄷ🔥 78호 가수의 &#39;다시 사랑할 수 있을까&#39;｜싱어게인4｜JTBC 251028 방송,2025-10-28,JTBC Voyage,889383
nfze6l85yBY,이 노래를 펑크로 만들었다고?💀| HOMAGE FUNK - KIXIA 한국어 가사 해석,2025-10-28,IKXE,602870
RHj-yq9jhxA,"𝑷𝒍𝒂𝒚𝒍𝒊𝒔𝒕 | 대리님, 내적 둠칫 노래로 준비했습니닷 🐥🎧 일할 때 듣기 좋은 플레이리스트",2025-10-27,라이크둠칫,53015
mR-kkHE0-tU,로이킴 (Roy Kim) - 달리 표현할 수 없어요 (No Words Can Say) Music Video,2025-10-27,로이킴 Roy Kim,3821627
GHJih6k5-wM,‘허스키 보이스’ 돋보이는 탁월한 선곡! 🎤김기태의 ‘빈 잔’ ㅣ KBS 불후의 명곡 251025 방송,2025-10-26,KBS 한국방송,810003
iyC2wz7SfmA,이 노래듣고 펑펑 울었다 왜케 슬프지... | 가지마오 내사랑 가수 황미순 | 애절한 감성 트로트 가슴 저미는 노래 혼술 할때 듣기 좋은 트로트 이거 듣고 진짜 펑펑 울었다,2025-10-24,트로트 하이웨이,475541
MAJ3_BfPWgY,학교 축제를 뒤엎어버린 레전드 학생 노래 모음,2025-10-24,랭킹푸,3325464
k1IiuZxsKpk,국악 전공자 VS 트로트 전공자 노래 한 소절에 국뽕 난리 남ㄷㄷ,2025-10-23,노래하는배그나,5187532
eYoJQg4ndG8,이 노래 들으면 내가 이룬것들 말해야 할 것 같아요 …,2025-10-23,쌤온다,12713915
tGtSc7sAmV8,＂제 인생에 깔아놓고 싶은 음악✨＂ 백지영 오열하게 만든 위로의 노래💦 55호 가수의 &#39;일종의 고백&#39;｜싱어게인4｜JTBC 251021 방송,2025-10-21,JTBC Voyage,3480851
RlMcc8MGUp8,＂기다렸던 참가자...💗＂ 고급스럽고 예쁜 목소리에 노래가 짧다고 느껴질 정도?! 25호 가수의 &#39;비와 당신&#39;｜싱어게인4｜JTBC 251021 방송,2025-10-21,JTBC Voyage,1815537
T_h_okNrj7A,[우리들의 발라드] 최은빈🎵어떻게 사랑이 그래요_이승환｜251021 5회,2025-10-21,스브스 예능맛집,1804699
oZq4HmB-Ubo,[싱어게인4] 노래가 짧게 느껴질 만큼 몰입감 100%🎧 25호 가수의 〈비와 당신〉♪ | 싱어게인4 2회 | JTBC 251021 방송,2025-10-21,JTBC Music,378788
Xg_8ATtOEYg,OST 여왕의 등장! 와.. 이 노래들이 한 사람 노래였어?,2025-10-21,웃긴 테레비,1395604
fNpP5Bdv7Uw,BOYNEXTDOOR (보이넥스트도어) - Hollywood Action [가사/Lyrics],2025-10-20,웅키,145047
0Pey6Y-xogE,DAVICHI (다비치) - 타임캡슐 (TIME CAPSULE) [가사],2025-10-19,Music Time | 뮤직 타임,559514
uOzFEXEOqKU,화사 역대급 무대 나왔다... 무대에서 예술을 함 #엠카운트다운 #MCOUNTDOWN #화사 #HWASA,2025-10-17,Mnet K-POP,605142
lmkslDfyejU,다비치 - 타임캡슐 / Kpop / Lyrics / 가사,2025-10-17,NN Music,320286
q32ZIrVrH9g,다비치 (DAVICHI) - 타임캡슐 | 야외녹음실｜Beyond the Studio｜LIVE,2025-10-17,1theK Live - 원더케이 라이브,1401864
tjKv-K5aaEI,💿 일할 때 듣기 좋은 감성 발라드 100곡｜광고 없이 즐기는 베스트 명곡 모음｜하루 종일 마음을 감싸는 힐링 멜로디,2025-10-17,추억발라드,862160
xqaMOsfVCkE,한국에서만 유명해진 노래,2025-10-16,때잉,5164029
tMcpKcWgCPo,&#39;COMEBACK&#39; 화사 (HWASA) - Good Goodbye #엠카운트다운 EP.909 | Mnet 251016 방송,2025-10-16,Mnet K-POP,1389261
PMo_8pAAjz0,요즘 핫한 &#39;드라우닝&#39; 고음 파트의 주인을 찾고 있는데.. 레전드 등장ㄷㄷ,2025-10-16,노래하는배그나,1450654
qE35JN1ogeI,다비치 (DAVICHI) &#39;타임캡슐&#39; Official Music Video,2025-10-16,다비치 DAVICHI,3235933
5qKyLax2w4o,음색에 치이는 레전드 고딩 노래 모음,2025-10-16,랭킹푸,280757
EkjRoXld39Y,분위기 무조건 좋아지는 감성 팝송✨ | Chill Vibe Mix🎧 | 매장·산책음악,2025-10-15,SISO Wave,474651
K7D27BmYAb0,반에서 가장 인싸라는 레전드 고딩 노래 모음,2025-10-15,랭킹푸,927108
uuas9kruCdU,1990~2025 한국 감성 발라드 명곡 100 🎵 마음을 울리는 인기 노래 모음 하루 종일 들어도 좋은 발라드 ❤️🎵 일할 때 듣기 좋은 감성 발라드 100곡,2025-10-14,Korean Ballads Playlist DD,283083
-bX4ra6n3wU,노래 부르는데 가장 신날 때 꺼버리기 당황한 아이브 안유진,2025-10-14,레이다 - 팬메이드 IVE 아이브쇼츠,5549482
3odouKaM1YY,"일할때 듣기좋은 발라드 추천 광고없는 노래모음 🥝 유튜브 베스트곡 TOP BEST 100 ️🥝김범수 /임창정 /박효신/성시경/ 백지영/ 더원/태연/박명수/에일리/찬열, 펀치/다비치",2025-10-13,추억발라드 90~2000,72044
STPvm_hgBsQ,NMIXX (엔믹스) - Blue Valentine [가사/Lyrics],2025-10-13,웅키,423604
l8lM3QJoXI0,"이 노래, 사실은 한 곡이었습니다.한국어로만 된 유일한 OST.듣기만 해도 울컥… 케데헌 프롤로그 노래의 정체.#KpopDemonHunters #이재 #HunterMantra",2025-10-12,이슈살롱,3380158
WlM1vgoBagw,본인 노래보다 더 잘부르는데!? 박화요비 - Lie 커버 대박!! (라이브),2025-10-12,하비 Havy,635100
fboS5goHqXo,사람보다 노래도 쎄쎄쎄도 잘하는 강아지 #시트콤,2025-10-09,원샷한솔OneshotHansol,2068383
5AVdzX9BQtk,나를 믿고 기다려준 단 한사람을 위해 부르는 노래 ‘고추잠자리 - 걸어줄래’,2025-10-09,뷰티풀너드,701756
